SK_PLAYER,SK_PLAYER_OPPONENT,TOTAL_MATCHES,TOTAL_WINS,TOTAL_LOSSES,DATE_INGESTION
2019,2154,1,1,0,2026-08-22
2019,2337,2,0,2,2026-08-22
2019,234,6,2,4,2026-08-22
2019,2360,3,1,2,2026-08-22
2019,2385,5,2,3,2026-08-22
2019,2457,2,2,0,2026-08-22
2019,2463,1,0,1,2026-08-22
2019,2490,6,2,4,2026-08-22
2019,2493,2,1,1,2026-08-22
2019,2559,2,2,0,2026-08-22
2019,295,1,1,0,2026-08-22
2019,3560,2,2,0,2026-08-22
2019,408,1,1,0,2026-08-22
2019,413,1,1,0,2026-08-22
2019,414,1,1,0,2026-08-22
2019,4278,1,1,0,2026-08-22
2019,431,3,0,3,2026-08-22
2019,498,2,1,1,2026-08-22
2019,5109,1,1,0,2026-08-22
2019,588,4,1,3,2026-08-22
2019,676,4,0,4,2026-08-22
2019,780,2,2,0,2026-08-22
2019,826,2,1,1,2026-08-22
202,1052,1,0,1,2026-08-22
202,1481,1,0,1,2026-08-22
202,150,1,1,0,2026-08-22
202,1517,1,0,1,2026-08-22
202,1552,1,0,1,2026-08-22
202,2232,1,0,1,2026-08-22
202,707,1,0,1,2026-08-22
202,933,1,1,0,2026-08-22
202,984,1,0,1,2026-08-22
2020,1124,1,0,1,2026-08-22
2020,1761,1,0,1,2026-08-22
2020,1941,1,0,1,2026-08-22
2020,2080,1,0,1,2026-08-22
2020,2124,1,1,0,2026-08-22
2020,2164,1,0,1,2026-08-22
2020,2239,1,1,0,2026-08-22
2020,2310,1,0,1,2026-08-22
2020,2314,1,0,1,2026-08-22
2020,95,1,0,1,2026-08-22
2021,1045,2,1,1,2026-08-22
2021,1091,1,0,1,2026-08-22
2021,1393,1,0,1,2026-08-22
2021,145,2,0,2,2026-08-22
2021,1581,1,0,1,2026-08-22
2021,162,1,0,1,2026-08-22
2021,175,2,0,2,2026-08-22
2021,2016,3,2,1,2026-08-22
2021,2530,1,0,1,2026-08-22
2021,5027,1,1,0,2026-08-22
2021,800,1,1,0,2026-08-22
2021,816,1,0,1,2026-08-22
2022,1280,1,0,1,2026-08-22
2022,2223,1,0,1,2026-08-22
2022,234,1,0,1,2026-08-22
2022,344,1,1,0,2026-08-22
2023,1236,1,1,0,2026-08-22
2023,1647,1,0,1,2026-08-22
2023,551,1,0,1,2026-08-22
2023,695,1,0,1,2026-08-22
2024,1312,2,1,1,2026-08-22
2024,1465,1,0,1,2026-08-22
2024,2369,1,1,0,2026-08-22
2024,246,1,1,0,2026-08-22
2024,721,1,1,0,2026-08-22
2024,774,1,1,0,2026-08-22
2027,1183,1,0,1,2026-08-22
2027,1343,1,1,0,2026-08-22
2027,1559,1,0,1,2026-08-22
2027,1587,1,0,1,2026-08-22
2027,2215,1,1,0,2026-08-22
2027,905,1,0,1,2026-08-22
2028,2245,1,0,1,2026-08-22
2029,1044,1,0,1,2026-08-22
2029,1097,1,1,0,2026-08-22
2029,1184,18,2,16,2026-08-22
2029,1280,5,3,2,2026-08-22
2029,1284,4,1,3,2026-08-22
2029,1584,1,1,0,2026-08-22
2029,1738,2,2,0,2026-08-22
2029,179,6,3,3,2026-08-22
2029,1942,2,0,2,2026-08-22
2029,1984,7,4,3,2026-08-22
2029,2033,5,3,2,2026-08-22
2029,2049,2,2,0,2026-08-22
2029,2097,3,1,2,2026-08-22
2029,2113,2,2,0,2026-08-22
2029,2115,1,0,1,2026-08-22
2029,2289,3,2,1,2026-08-22
2029,2321,4,2,2,2026-08-22
2029,2337,2,2,0,2026-08-22
2029,2391,4,3,1,2026-08-22
2029,244,2,2,0,2026-08-22
2029,2449,1,1,0,2026-08-22
2029,2468,6,4,2,2026-08-22
2029,2687,1,1,0,2026-08-22
2029,273,14,4,10,2026-08-22
2029,2792,2,1,1,2026-08-22
2029,2928,1,1,0,2026-08-22
2029,3071,1,1,0,2026-08-22
2029,3144,2,1,1,2026-08-22
2029,3242,1,1,0,2026-08-22
2029,3258,2,2,0,2026-08-22
2029,3933,3,3,0,2026-08-22
2029,4009,1,1,0,2026-08-22
2029,461,7,6,1,2026-08-22
2029,4640,2,2,0,2026-08-22
2029,5133,1,0,1,2026-08-22
2029,5383,8,6,2,2026-08-22
2029,5544,1,1,0,2026-08-22
2029,5602,1,1,0,2026-08-22
2029,5609,2,2,0,2026-08-22
2029,5867,2,2,0,2026-08-22
2029,5915,1,1,0,2026-08-22
2029,594,7,5,2,2026-08-22
2029,859,1,1,0,2026-08-22
203,1304,1,0,1,2026-08-22
203,1314,1,0,1,2026-08-22
203,1394,1,0,1,2026-08-22
203,142,1,0,1,2026-08-22
203,1554,3,2,1,2026-08-22
203,1668,4,1,3,2026-08-22
203,1804,1,1,0,2026-08-22
203,1854,1,1,0,2026-08-22
203,1979,1,1,0,2026-08-22
203,2235,2,0,2,2026-08-22
203,23,1,1,0,2026-08-22
203,2361,4,0,4,2026-08-22
203,2414,1,0,1,2026-08-22
203,2487,2,2,0,2026-08-22
203,2537,3,1,2,2026-08-22
203,385,2,1,1,2026-08-22
203,42,1,1,0,2026-08-22
203,775,3,1,2,2026-08-22
2030,1856,1,0,1,2026-08-22
2030,2149,1,1,0,2026-08-22
2030,2530,1,0,1,2026-08-22
2031,1781,1,1,0,2026-08-22
2033,1028,10,0,10,2026-08-22
2033,1226,1,1,0,2026-08-22
2033,1233,1,1,0,2026-08-22
2033,1504,1,0,1,2026-08-22
2033,1621,1,0,1,2026-08-22
2033,166,1,0,1,2026-08-22
2033,1823,7,3,4,2026-08-22
2033,1965,1,0,1,2026-08-22
2033,2061,4,2,2,2026-08-22
2033,2091,2,1,1,2026-08-22
2033,2139,5,2,3,2026-08-22
2033,22,2,0,2,2026-08-22
2033,234,2,1,1,2026-08-22
2033,2392,3,2,1,2026-08-22
2033,2397,11,2,9,2026-08-22
2033,2432,1,0,1,2026-08-22
2033,2717,6,3,3,2026-08-22
2033,2759,1,1,0,2026-08-22
2033,2934,1,1,0,2026-08-22
2033,331,7,1,6,2026-08-22
2033,3425,1,1,0,2026-08-22
2033,3722,1,1,0,2026-08-22
2033,3800,1,1,0,2026-08-22
2033,3848,1,1,0,2026-08-22
2033,4123,4,2,2,2026-08-22
2033,4143,6,5,1,2026-08-22
2033,4237,1,0,1,2026-08-22
2033,4248,1,1,0,2026-08-22
2033,4335,2,1,1,2026-08-22
2033,437,1,0,1,2026-08-22
2033,4458,1,1,0,2026-08-22
2033,4465,1,1,0,2026-08-22
2033,4797,1,1,0,2026-08-22
2033,4807,1,1,0,2026-08-22
2033,4867,1,0,1,2026-08-22
2033,5059,2,2,0,2026-08-22
2033,5213,3,2,1,2026-08-22
2033,538,2,1,1,2026-08-22
2033,5383,4,4,0,2026-08-22
2033,5735,1,1,0,2026-08-22
2033,5784,1,1,0,2026-08-22
2033,5825,5,2,3,2026-08-22
2033,5890,1,1,0,2026-08-22
2033,597,4,1,3,2026-08-22
2033,858,1,0,1,2026-08-22
2033,956,1,1,0,2026-08-22
2035,1045,1,0,1,2026-08-22
2035,107,1,0,1,2026-08-22
2035,1345,1,1,0,2026-08-22
2035,1592,1,0,1,2026-08-22
2035,1697,1,1,0,2026-08-22
2035,1855,1,0,1,2026-08-22
2035,208,1,0,1,2026-08-22
2035,2112,1,1,0,2026-08-22
2035,2181,1,0,1,2026-08-22
2035,2254,1,0,1,2026-08-22
2035,2530,1,1,0,2026-08-22
2035,771,1,0,1,2026-08-22
2037,1098,1,1,0,2026-08-22
2037,280,1,0,1,2026-08-22
2039,1223,1,0,1,2026-08-22
2039,345,1,0,1,2026-08-22
2039,5000,1,0,1,2026-08-22
204,1621,1,0,1,2026-08-22
2040,114,1,0,1,2026-08-22
2041,1159,1,1,0,2026-08-22
2041,1167,1,1,0,2026-08-22
2041,1344,1,0,1,2026-08-22
2041,1371,2,2,0,2026-08-22
2041,1450,4,3,1,2026-08-22
2041,1489,2,2,0,2026-08-22
2041,1671,2,0,2,2026-08-22
2041,17,4,4,0,2026-08-22
2041,1762,1,1,0,2026-08-22
2041,1805,1,1,0,2026-08-22
2041,1836,1,1,0,2026-08-22
2041,189,1,0,1,2026-08-22
2041,2305,1,1,0,2026-08-22
2041,2314,7,1,6,2026-08-22
2041,2411,1,0,1,2026-08-22
2041,2528,1,1,0,2026-08-22
2041,303,2,1,1,2026-08-22
2041,383,3,0,3,2026-08-22
2041,468,1,1,0,2026-08-22
2041,507,1,1,0,2026-08-22
2041,66,2,2,0,2026-08-22
2041,734,1,0,1,2026-08-22
2041,741,1,0,1,2026-08-22
2041,789,1,0,1,2026-08-22
2042,2257,1,0,1,2026-08-22
2042,338,1,0,1,2026-08-22
2044,1,1,0,1,2026-08-22
2044,1040,1,1,0,2026-08-22
2044,1145,1,0,1,2026-08-22
2044,1536,1,1,0,2026-08-22
2044,1541,2,1,1,2026-08-22
2044,1550,1,0,1,2026-08-22
2044,156,2,0,2,2026-08-22
2044,1602,1,0,1,2026-08-22
2044,1615,2,2,0,2026-08-22
2044,169,2,1,1,2026-08-22
2044,1924,5,2,3,2026-08-22
2044,1948,1,0,1,2026-08-22
2044,2059,1,0,1,2026-08-22
2044,2099,2,1,1,2026-08-22
2044,2250,1,0,1,2026-08-22
2044,2339,2,0,2,2026-08-22
2044,2346,2,0,2,2026-08-22
2044,239,2,2,0,2026-08-22
2044,2531,2,0,2,2026-08-22
2044,2537,1,1,0,2026-08-22
2044,438,2,0,2,2026-08-22
2044,694,1,0,1,2026-08-22
2044,796,1,1,0,2026-08-22
2044,882,3,1,2,2026-08-22
2044,998,1,1,0,2026-08-22
2045,1034,1,1,0,2026-08-22
2045,1192,2,1,1,2026-08-22
2045,1202,1,0,1,2026-08-22
2045,1344,1,0,1,2026-08-22
2045,1497,1,0,1,2026-08-22
2045,1884,3,1,2,2026-08-22
2045,1926,2,2,0,2026-08-22
2045,1990,1,1,0,2026-08-22
2045,645,1,0,1,2026-08-22
2045,714,1,1,0,2026-08-22
2046,1078,1,0,1,2026-08-22
2046,1159,1,0,1,2026-08-22
2046,1232,1,0,1,2026-08-22
2046,1240,1,0,1,2026-08-22
2046,2149,1,1,0,2026-08-22
2046,2239,1,0,1,2026-08-22
2046,2287,1,1,0,2026-08-22
2047,1000,1,0,1,2026-08-22
2047,1003,1,0,1,2026-08-22
2047,1027,1,1,0,2026-08-22
2047,1098,1,1,0,2026-08-22
2047,1169,1,1,0,2026-08-22
2047,117,1,1,0,2026-08-22
2047,1313,1,0,1,2026-08-22
2047,1325,2,1,1,2026-08-22
2047,1334,1,1,0,2026-08-22
2047,150,1,1,0,2026-08-22
2047,1759,1,1,0,2026-08-22
2047,184,1,0,1,2026-08-22
2047,1926,1,0,1,2026-08-22
2047,209,1,1,0,2026-08-22
2047,2314,1,0,1,2026-08-22
2047,250,1,1,0,2026-08-22
2047,2541,1,1,0,2026-08-22
2047,256,1,0,1,2026-08-22
2047,43,2,1,1,2026-08-22
2047,507,1,0,1,2026-08-22
2047,707,1,0,1,2026-08-22
2047,736,4,0,4,2026-08-22
2047,834,2,0,2,2026-08-22
2048,384,2,0,2,2026-08-22
2049,1071,1,0,1,2026-08-22
2049,113,1,1,0,2026-08-22
2049,1195,1,0,1,2026-08-22
2049,1255,1,0,1,2026-08-22
2049,1285,2,1,1,2026-08-22
2049,1522,1,0,1,2026-08-22
2049,1930,1,0,1,2026-08-22
2049,2070,2,1,1,2026-08-22
2049,2285,1,1,0,2026-08-22
2049,237,1,0,1,2026-08-22
2049,2382,1,1,0,2026-08-22
2049,331,1,0,1,2026-08-22
2049,384,2,0,2,2026-08-22
2049,414,1,0,1,2026-08-22
2049,4801,1,0,1,2026-08-22
2049,54,1,1,0,2026-08-22
2049,587,1,0,1,2026-08-22
2051,1071,4,1,3,2026-08-22
2051,1236,1,1,0,2026-08-22
2051,1348,2,0,2,2026-08-22
2051,1502,2,0,2,2026-08-22
2051,1516,1,0,1,2026-08-22
2051,1555,2,0,2,2026-08-22
2051,1738,2,1,1,2026-08-22
2051,1741,1,1,0,2026-08-22
2051,1887,6,1,5,2026-08-22
2051,2069,1,0,1,2026-08-22
2051,22,2,0,2,2026-08-22
2051,2428,1,1,0,2026-08-22
2051,2724,1,1,0,2026-08-22
2051,2728,1,1,0,2026-08-22
2051,273,2,0,2,2026-08-22
2051,2930,1,1,0,2026-08-22
2051,384,2,1,1,2026-08-22
2051,413,3,3,0,2026-08-22
2051,4264,1,1,0,2026-08-22
2051,4640,1,1,0,2026-08-22
2051,4879,2,2,0,2026-08-22
2051,4980,1,0,1,2026-08-22
2051,538,1,1,0,2026-08-22
2051,5852,2,1,1,2026-08-22
2051,597,1,0,1,2026-08-22
2051,628,1,0,1,2026-08-22
2051,653,5,1,4,2026-08-22
2051,702,1,0,1,2026-08-22
2051,783,1,0,1,2026-08-22
2051,859,1,1,0,2026-08-22
2051,940,9,0,9,2026-08-22
2051,956,1,1,0,2026-08-22
2051,969,1,0,1,2026-08-22
2052,1443,1,0,1,2026-08-22
2052,1797,1,0,1,2026-08-22
2052,368,1,0,1,2026-08-22
2053,1146,1,1,0,2026-08-22
2053,1371,1,0,1,2026-08-22
2053,142,2,2,0,2026-08-22
2053,1471,1,0,1,2026-08-22
2053,1617,2,1,1,2026-08-22
2053,1698,1,0,1,2026-08-22
2053,1811,1,1,0,2026-08-22
2053,189,1,0,1,2026-08-22
2053,1891,1,0,1,2026-08-22
2053,2353,4,1,3,2026-08-22
2053,2414,2,0,2,2026-08-22
2053,280,1,0,1,2026-08-22
2053,293,1,0,1,2026-08-22
2053,298,1,0,1,2026-08-22
2053,558,1,0,1,2026-08-22
2053,564,1,0,1,2026-08-22
2053,707,1,0,1,2026-08-22
2053,716,1,0,1,2026-08-22
2053,725,1,0,1,2026-08-22
2053,741,1,0,1,2026-08-22
2053,771,1,0,1,2026-08-22
2053,844,1,0,1,2026-08-22
2053,885,1,1,0,2026-08-22
2053,887,2,0,2,2026-08-22
2054,1032,1,1,0,2026-08-22
2054,1805,1,0,1,2026-08-22
2054,817,1,1,0,2026-08-22
2055,1285,1,0,1,2026-08-22
2055,1502,1,0,1,2026-08-22
2055,2051,2,1,1,2026-08-22
2055,2186,1,0,1,2026-08-22
2055,2368,1,0,1,2026-08-22
2055,2407,2,0,2,2026-08-22
2055,2470,1,0,1,2026-08-22
2055,2525,1,0,1,2026-08-22
2055,3271,1,1,0,2026-08-22
2055,3293,1,0,1,2026-08-22
2055,3543,1,1,0,2026-08-22
2055,3930,1,1,0,2026-08-22
2055,4278,1,1,0,2026-08-22
2055,5217,1,1,0,2026-08-22
2055,5269,1,1,0,2026-08-22
2055,5531,1,0,1,2026-08-22
2055,5825,1,0,1,2026-08-22
2055,959,3,2,1,2026-08-22
2057,1185,1,0,1,2026-08-22
2058,2084,1,0,1,2026-08-22
2058,2178,1,1,0,2026-08-22
2059,1,1,1,0,2026-08-22
2059,1097,1,0,1,2026-08-22
2059,1115,2,1,1,2026-08-22
2059,1122,1,1,0,2026-08-22
2059,1130,2,1,1,2026-08-22
2059,1175,2,0,2,2026-08-22
2059,1176,1,0,1,2026-08-22
2059,1230,1,1,0,2026-08-22
2059,1352,2,1,1,2026-08-22
2059,139,1,1,0,2026-08-22
2059,145,4,2,2,2026-08-22
2059,1512,1,0,1,2026-08-22
2059,155,1,0,1,2026-08-22
2059,157,4,1,3,2026-08-22
2059,1572,1,1,0,2026-08-22
2059,1597,2,2,0,2026-08-22
2059,1707,3,0,3,2026-08-22
2059,1782,1,0,1,2026-08-22
2059,1837,1,1,0,2026-08-22
2059,1845,1,1,0,2026-08-22
2059,1913,1,0,1,2026-08-22
2059,1914,2,0,2,2026-08-22
2059,1924,3,2,1,2026-08-22
2059,2119,2,1,1,2026-08-22
2059,2237,3,2,1,2026-08-22
2059,2254,2,0,2,2026-08-22
2059,2339,3,1,2,2026-08-22
2059,2361,2,0,2,2026-08-22
2059,2440,1,1,0,2026-08-22
2059,2491,1,0,1,2026-08-22
2059,306,1,0,1,2026-08-22
2059,307,1,1,0,2026-08-22
2059,335,1,1,0,2026-08-22
2059,349,1,1,0,2026-08-22
2059,366,2,1,1,2026-08-22
2059,386,5,1,4,2026-08-22
2059,426,1,0,1,2026-08-22
2059,431,1,0,1,2026-08-22
2059,550,1,1,0,2026-08-22
2059,5648,1,1,0,2026-08-22
2059,568,3,2,1,2026-08-22
2059,612,1,1,0,2026-08-22
2059,788,4,2,2,2026-08-22
2059,876,2,1,1,2026-08-22
2059,897,1,1,0,2026-08-22
2059,930,1,0,1,2026-08-22
206,647,1,0,1,2026-08-22
2060,1011,1,1,0,2026-08-22
2060,1024,2,2,0,2026-08-22
2060,1045,2,2,0,2026-08-22
2060,1079,2,2,0,2026-08-22
2060,110,4,0,4,2026-08-22
2060,123,2,2,0,2026-08-22
2060,1311,4,2,2,2026-08-22
2060,1314,1,0,1,2026-08-22
2060,1325,4,4,0,2026-08-22
2060,1366,1,0,1,2026-08-22
2060,1367,3,3,0,2026-08-22
2060,1450,1,1,0,2026-08-22
2060,1489,2,1,1,2026-08-22
2060,1509,4,3,1,2026-08-22
2060,1539,1,0,1,2026-08-22
2060,1553,2,1,1,2026-08-22
2060,1554,3,2,1,2026-08-22
2060,1651,1,1,0,2026-08-22
2060,1684,4,2,2,2026-08-22
2060,17,4,3,1,2026-08-22
2060,1704,1,1,0,2026-08-22
2060,1748,10,6,4,2026-08-22
2060,1786,7,5,2,2026-08-22
2060,1805,2,1,1,2026-08-22
2060,1809,1,0,1,2026-08-22
2060,1854,1,0,1,2026-08-22
2060,1868,1,1,0,2026-08-22
2060,1891,2,2,0,2026-08-22
2060,191,5,2,3,2026-08-22
2060,1941,2,1,1,2026-08-22
2060,2101,3,3,0,2026-08-22
2060,2111,5,3,2,2026-08-22
2060,2148,1,1,0,2026-08-22
2060,2149,1,1,0,2026-08-22
2060,218,1,1,0,2026-08-22
2060,2206,3,2,1,2026-08-22
2060,222,1,0,1,2026-08-22
2060,2273,2,2,0,2026-08-22
2060,2287,4,3,1,2026-08-22
2060,2325,3,2,1,2026-08-22
2060,2375,2,2,0,2026-08-22
2060,2405,1,0,1,2026-08-22
2060,2414,5,2,3,2026-08-22
2060,2553,1,0,1,2026-08-22
2060,262,10,8,2,2026-08-22
2060,29,1,0,1,2026-08-22
2060,300,1,1,0,2026-08-22
2060,303,3,1,2,2026-08-22
2060,325,1,1,0,2026-08-22
2060,439,1,1,0,2026-08-22
2060,499,4,2,2,2026-08-22
2060,508,3,1,2,2026-08-22
2060,547,1,1,0,2026-08-22
2060,578,1,1,0,2026-08-22
2060,731,1,1,0,2026-08-22
2060,799,1,1,0,2026-08-22
2060,91,2,0,2,2026-08-22
2061,1100,1,1,0,2026-08-22
2061,1226,1,1,0,2026-08-22
2061,165,9,5,4,2026-08-22
2061,1749,1,1,0,2026-08-22
2061,1877,2,2,0,2026-08-22
2061,2033,4,2,2,2026-08-22
2061,2244,3,3,0,2026-08-22
2061,2470,1,0,1,2026-08-22
2061,2913,1,0,1,2026-08-22
2061,2951,1,1,0,2026-08-22
2061,3640,1,1,0,2026-08-22
2061,3807,1,0,1,2026-08-22
2061,4237,1,0,1,2026-08-22
2061,4965,2,1,1,2026-08-22
2061,5118,3,2,1,2026-08-22
2061,5240,1,1,0,2026-08-22
2061,5319,1,1,0,2026-08-22
2061,5515,1,1,0,2026-08-22
2062,1059,2,2,0,2026-08-22
2062,1130,1,0,1,2026-08-22
2062,1175,8,1,7,2026-08-22
2062,1278,1,1,0,2026-08-22
2062,139,1,0,1,2026-08-22
2062,1394,1,0,1,2026-08-22
2062,1484,1,1,0,2026-08-22
2062,1490,2,2,0,2026-08-22
2062,1545,1,0,1,2026-08-22
2062,160,2,1,1,2026-08-22
2062,1721,1,0,1,2026-08-22
2062,1730,3,1,2,2026-08-22
2062,175,1,0,1,2026-08-22
2062,1825,1,1,0,2026-08-22
2062,2012,1,1,0,2026-08-22
2062,2016,1,0,1,2026-08-22
2062,208,5,2,3,2026-08-22
2062,2140,2,2,0,2026-08-22
2062,2231,1,1,0,2026-08-22
2062,2237,2,2,0,2026-08-22
2062,2334,1,1,0,2026-08-22
2062,2414,1,1,0,2026-08-22
2062,2479,7,4,3,2026-08-22
2062,295,1,1,0,2026-08-22
2062,349,2,1,1,2026-08-22
2062,427,3,3,0,2026-08-22
2062,45,3,2,1,2026-08-22
2062,47,1,1,0,2026-08-22
2062,480,2,0,2,2026-08-22
2062,588,3,2,1,2026-08-22
2062,758,1,1,0,2026-08-22
2062,819,1,1,0,2026-08-22
2062,910,1,1,0,2026-08-22
2062,985,1,1,0,2026-08-22
2063,1044,2,0,2,2026-08-22
2063,1127,2,2,0,2026-08-22
2063,120,1,1,0,2026-08-22
2063,1244,1,0,1,2026-08-22
2063,1408,1,0,1,2026-08-22
2063,1510,2,0,2,2026-08-22
2063,2065,1,1,0,2026-08-22
2063,2222,1,1,0,2026-08-22
2063,2410,1,1,0,2026-08-22
2063,2480,2,1,1,2026-08-22
2063,297,3,0,3,2026-08-22
2063,305,3,2,1,2026-08-22
2063,3680,1,1,0,2026-08-22
2063,531,1,0,1,2026-08-22
2063,916,1,0,1,2026-08-22
2064,1214,2,0,2,2026-08-22
2064,138,1,1,0,2026-08-22
2064,1569,1,1,0,2026-08-22
2064,2029,1,0,1,2026-08-22
2064,2033,1,1,0,2026-08-22
2064,2069,1,0,1,2026-08-22
2064,22,1,1,0,2026-08-22
2064,2345,1,0,1,2026-08-22
2064,2470,3,0,3,2026-08-22
2064,2525,1,0,1,2026-08-22
2064,260,1,1,0,2026-08-22
2064,2693,1,0,1,2026-08-22
2064,4143,1,1,0,2026-08-22
2064,472,2,0,2,2026-08-22
2064,5383,1,1,0,2026-08-22
2064,5645,1,1,0,2026-08-22
2064,780,1,1,0,2026-08-22
2064,826,1,0,1,2026-08-22
2064,965,1,0,1,2026-08-22
2064,969,1,0,1,2026-08-22
2065,1130,1,0,1,2026-08-22
2066,1132,1,0,1,2026-08-22
2066,2451,1,0,1,2026-08-22
2066,384,1,1,0,2026-08-22
2066,686,1,0,1,2026-08-22
2068,1,6,1,5,2026-08-22
2068,1064,1,1,0,2026-08-22
2068,1074,3,2,1,2026-08-22
2068,1130,3,1,2,2026-08-22
2068,1132,1,0,1,2026-08-22
2068,1153,4,2,2,2026-08-22
2068,1175,3,2,1,2026-08-22
2068,1176,3,2,1,2026-08-22
2068,1262,2,2,0,2026-08-22
2068,1372,3,1,2,2026-08-22
2068,1401,1,1,0,2026-08-22
2068,1406,1,1,0,2026-08-22
2068,1550,1,0,1,2026-08-22
2068,157,5,1,4,2026-08-22
2068,1597,2,2,0,2026-08-22
2068,1613,1,1,0,2026-08-22
2068,1923,1,1,0,2026-08-22
2068,2062,1,1,0,2026-08-22
2068,2206,1,0,1,2026-08-22
2068,2207,3,2,1,2026-08-22
2068,2346,1,0,1,2026-08-22
2068,2348,1,0,1,2026-08-22
2068,2381,12,4,8,2026-08-22
2068,239,1,1,0,2026-08-22
2068,2403,1,1,0,2026-08-22
2068,2493,12,5,7,2026-08-22
2068,2531,2,0,2,2026-08-22
2068,2537,1,1,0,2026-08-22
2068,277,1,1,0,2026-08-22
2068,324,3,2,1,2026-08-22
2068,335,2,2,0,2026-08-22
2068,431,1,1,0,2026-08-22
2068,489,1,0,1,2026-08-22
2068,518,1,0,1,2026-08-22
2068,542,3,3,0,2026-08-22
2068,625,1,0,1,2026-08-22
2068,71,3,3,0,2026-08-22
2068,788,3,2,1,2026-08-22
2068,829,1,0,1,2026-08-22
2068,864,1,0,1,2026-08-22
2068,87,1,1,0,2026-08-22
2068,896,2,2,0,2026-08-22
2068,995,3,2,1,2026-08-22
2069,1164,1,0,1,2026-08-22
2069,1214,1,0,1,2026-08-22
2069,1280,2,1,1,2026-08-22
2069,1348,1,1,0,2026-08-22
2069,1738,2,0,2,2026-08-22
2069,1935,1,0,1,2026-08-22
2069,2082,1,0,1,2026-08-22
2069,2097,1,0,1,2026-08-22
2069,2138,1,0,1,2026-08-22
2069,2470,1,0,1,2026-08-22
2069,2724,2,2,0,2026-08-22
2069,273,1,0,1,2026-08-22
2069,2792,1,1,0,2026-08-22
2069,288,1,0,1,2026-08-22
2069,3122,1,1,0,2026-08-22
2069,345,1,0,1,2026-08-22
2069,354,1,0,1,2026-08-22
2069,3543,1,1,0,2026-08-22
2069,3640,2,0,2,2026-08-22
2069,4046,1,1,0,2026-08-22
2069,462,1,1,0,2026-08-22
2069,4640,1,1,0,2026-08-22
2069,4643,1,1,0,2026-08-22
2069,4729,1,0,1,2026-08-22
2069,5026,1,0,1,2026-08-22
2069,693,1,0,1,2026-08-22
2069,702,1,0,1,2026-08-22
2069,858,1,0,1,2026-08-22
2069,886,1,1,0,2026-08-22
2069,923,1,1,0,2026-08-22
2070,1364,1,0,1,2026-08-22
2070,1439,1,0,1,2026-08-22
2070,1621,1,0,1,2026-08-22
2070,1696,1,0,1,2026-08-22
2070,1948,1,0,1,2026-08-22
2070,2068,1,0,1,2026-08-22
2070,389,1,0,1,2026-08-22
2070,783,1,0,1,2026-08-22
2070,985,1,0,1,2026-08-22
2072,1546,1,0,1,2026-08-22
2072,526,1,1,0,2026-08-22
2073,1,2,0,2,2026-08-22
2073,1184,1,0,1,2026-08-22
2073,1369,6,1,5,2026-08-22
2073,140,1,0,1,2026-08-22
2073,1439,2,1,1,2026-08-22
2073,1619,1,0,1,2026-08-22
2073,166,1,0,1,2026-08-22
2073,2214,1,1,0,2026-08-22
2073,2334,1,0,1,2026-08-22
2073,2421,1,1,0,2026-08-22
2073,489,1,1,0,2026-08-22
2073,528,1,1,0,2026-08-22
2073,531,1,0,1,2026-08-22
2073,68,1,0,1,2026-08-22
2073,752,1,1,0,2026-08-22
2073,951,1,0,1,2026-08-22
2073,988,1,0,1,2026-08-22
2074,1296,1,0,1,2026-08-22
2074,1712,1,0,1,2026-08-22
2074,2362,1,0,1,2026-08-22
2076,1581,1,0,1,2026-08-22
2076,1617,1,0,1,2026-08-22
2076,1811,1,0,1,2026-08-22
2076,1947,1,1,0,2026-08-22
2076,2017,1,0,1,2026-08-22
2076,2149,1,1,0,2026-08-22
2076,2323,1,0,1,2026-08-22
2076,2530,1,0,1,2026-08-22
2076,558,2,0,2,2026-08-22
2077,1491,1,0,1,2026-08-22
2077,1948,1,0,1,2026-08-22
2077,1964,1,1,0,2026-08-22
2077,985,1,0,1,2026-08-22
2079,117,1,0,1,2026-08-22
2079,1189,1,1,0,2026-08-22
2079,1232,1,0,1,2026-08-22
2079,1264,1,0,1,2026-08-22
2079,1434,1,1,0,2026-08-22
2079,1660,1,0,1,2026-08-22
2079,1669,1,0,1,2026-08-22
2079,1835,2,0,2,2026-08-22
2079,1934,1,1,0,2026-08-22
2079,2310,1,1,0,2026-08-22
2079,2436,1,1,0,2026-08-22
2079,361,1,0,1,2026-08-22
2079,362,1,1,0,2026-08-22
2079,507,2,0,2,2026-08-22
2079,578,2,0,2,2026-08-22
2079,60,1,1,0,2026-08-22
2079,95,1,1,0,2026-08-22
208,1184,1,0,1,2026-08-22
208,1219,2,0,2,2026-08-22
208,1361,1,0,1,2026-08-22
208,1369,1,0,1,2026-08-22
208,140,2,0,2,2026-08-22
208,1452,1,1,0,2026-08-22
208,1474,1,1,0,2026-08-22
208,1510,3,1,2,2026-08-22
208,155,2,2,0,2026-08-22
208,1602,1,0,1,2026-08-22
208,1914,3,3,0,2026-08-22
208,1924,2,0,2,2026-08-22
208,21,1,0,1,2026-08-22
208,2117,1,1,0,2026-08-22
208,2214,9,1,8,2026-08-22
208,2275,2,1,1,2026-08-22
208,2339,4,2,2,2026-08-22
208,2411,1,0,1,2026-08-22
208,2490,3,1,2,2026-08-22
208,2493,5,3,2,2026-08-22
208,264,3,1,2,2026-08-22
